Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,1,5,100,16,2,25,0.01,0,0.6266120982695144,1.5887057219290397e-36,0.636010532525699,6.661682779463e-38,8.78186968838527,0.009595463962490459
iDnes.cz 100% Corpus,1,10,300,8,5,30,0.1,0,0.5767836094093688,1.9218729854803727e-28,0.6209961989584909,6.486408990408738e-34,13.59773371104816,0.007273706896551724
iDnes.cz 100% Corpus,0,5,200,12,12,30,0.001,1,0.12479044684164266,0.04083656856200967,0.056745751814319206,0.35386801388972144,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,1,3,30,1e-05,0,0.4023116959228732,1.0065856954720364e-13,0.40752933946846015,4.496128300970705e-14,10.48158640226629,0.009956813819577736
iDnes.cz 100% Corpus,0,5,50,12,5,20,0.0001,0,0.5851758248166642,2.0371274601567797e-29,0.5694904343640517,1.283187521853275e-27,13.59773371104816,0.013469827586206896
iDnes.cz 100% Corpus,0,15,100,16,1,30,0.001,0,0.5873013161881558,1.3012343361101218e-31,0.5738308147856853,6.08653637681314e-30,7.64872521246459,0.018292682926829267
iDnes.cz 100% Corpus,0,5,158,20,12,20,0.0,0,0.5824817455474124,7.794686201139835e-26,0.575955972038139,3.5990762019937894e-25,23.79603399433428,0.017537766973432886
iDnes.cz 100% Corpus,1,5,450,1,5,25,0.001,1,0.055745973966456024,0.33188762754996465,-0.030242811229028974,0.5988050834043985,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,15,300,8,12,30,0.0,0,0.5716015762620905,9.80225807678108e-25,0.612158399230451,4.7103247195638065e-29,23.79603399433428,0.022573363431151242
iDnes.cz 100% Corpus,0,15,158,8,0,30,0.01,1,0.11391179447029776,0.03982822560215439,0.06436944878845473,0.24647302696361809,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,100,20,2,25,0.01,1,0.04351414310319611,0.4364714965030894,-0.013328561237473944,0.8116849210013506,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,158,8,12,25,0.1,0,0.5962180477647133,2.775973660384684e-27,0.5888710326580333,1.6852918272291207e-26,23.79603399433428,0.014238583087341551
iDnes.cz 100% Corpus,1,5,300,1,2,25,1e-05,1,0.057930317914928496,0.300038745709339,-0.01786103405999016,0.7495112811591679,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,200,5,8,25,1e-05,1,0.054002258152875404,0.36201670546071085,0.004029784925486645,0.9458085397521954,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,50,4,1,30,0.1,1,0.07869341822963966,0.1563110304313309,0.02815640588919259,0.6124882587999354,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,450,5,0,20,0.0,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,250,5,3,20,1e-05,0,0.5348901559500195,8.746916584683924e-25,0.527026000480109,5.50978528352002e-24,10.48158640226629,0.008157389635316698
iDnes.cz 100% Corpus,1,15,100,1,5,20,0.01,1,0.022407033024145817,0.6967109633793634,-0.03446617607358378,0.5487511818110731,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,5,50,5,3,30,0.0,1,0.03453683896611024,0.5407430112388223,0.005239969077846019,0.9260789534164533,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,10,250,8,2,30,0.0001,1,0.07408831460989868,0.184799871406274,0.007106385422202075,0.8989204412197063,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,158,1,0,30,0.01,1,0.11391179447029776,0.03982822560215439,0.06436944878845473,0.24647302696361809,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,158,5,2,30,0.01,1,-0.054772461545644476,0.3271996247366704,-0.14380914443640713,0.009766972412081534,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,450,4,0,25,0.001,1,0.09133603099481379,0.0997178390806454,0.030570400929784143,0.5823390214827024,7.64872521246459,0.0
