Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.01,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.001,0,0.2973857835836395,4.421446967727669e-08,0.3005287877038965,3.133856552266971e-08,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.0001,0,0.2898132843010249,9.963964439901825e-08,0.294229263376361,6.221581859156252e-08,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,20,0.0001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,20,1e-05,0,-0.0061995979496272035,0.9112137102839046,0.04552231109726474,0.41267553414712876,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,20,1e-05,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.0,0,0.35386371984855325,4.745589497567613e-11,0.3517605893312009,6.28082944816935e-11,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.0,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.1,0,0.35513103815744324,4.0040923955053915e-11,0.3498211151609172,8.118507714023285e-11,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.1,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.01,0,0.36267860623237147,1.4329530254428513e-11,0.35850848392633755,2.5366186366475818e-11,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.01,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.001,0,0.3444284486359361,1.642117836533649e-10,0.3434561277352151,1.86185221915701e-10,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.0001,0,0.3649925432117962,1.0400354159328937e-11,0.36204089348534074,1.5645675181379735e-11,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,25,0.0001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,25,1e-05,0,0.04001276654092137,0.47154798745552684,0.11969754316955147,0.03072101069408394,7.64872521246459,0.002875629043853343
iDnes.cz 100% Corpus,0,5,50,1,0,25,1e-05,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.0,0,0.3801223548467683,1.1996831136986166e-12,0.37663119796771083,1.9945775237756628e-12,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.0,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.1,0,0.4027602966627176,3.819999394076335e-14,0.3898027889575402,2.837493419197225e-13,7.64872521246459,0.0007189072609633358
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.1,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.01,0,0.38549147616668344,5.424244696571167e-13,0.38053127460980296,1.1298821782705244e-12,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.01,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.001,0,0.3652450572545053,1.0041338890894826e-11,0.3639879876987973,1.195665480313055e-11,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.0001,0,0.40290760777495255,3.732007285227409e-14,0.3933790137647872,1.6457724689445946e-13,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,0.0001,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,0,30,1e-05,0,0.13544881252611193,0.014385618472069345,0.1838020222749511,0.0008550341591513091,7.64872521246459,0.0014378145219266715
iDnes.cz 100% Corpus,0,5,50,1,0,30,1e-05,1,0.021071998000167527,0.7046540734819892,-0.016950266489554344,0.7604488851200433,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.0,0,-0.0235869031967915,0.6732699081278671,0.0008818733599766382,0.9874233758716322,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.1,0,-0.020325887047728575,0.7163403750693645,-0.004945463407216547,0.9295598805996289,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.01,0,-0.0029819239734586635,0.9574922915055883,0.0016431561862119662,0.9765689116461076,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.001,0,-0.02714331723290593,0.6274886258710491,-0.0008905896546493237,0.9872990809377346,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.0001,0,0.02809510983125624,0.6154654532574242,-0.0031445153439954906,0.9551768961839735,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,1e-05,0,0.0968176424382954,0.08280257985949972,0.09423230253238954,0.09138810055316929,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,2,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.0,0,-0.01590916309845049,0.7761134281934903,-0.03803215557678538,0.49646985295164126,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.1,0,-0.019169551518663747,0.7318399194462745,-0.026323926415751018,0.6379188848619243,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.01,0,-0.019601168026042736,0.7260413819160092,-0.02349840945636957,0.6744255005247872,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.001,0,-0.02319624656079509,0.6783770339328732,-0.021930914295466064,0.6950191219977323,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.0001,0,-0.04587827095045871,0.4119387282545729,0.02447391550238932,0.6617296665472772,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,1e-05,0,-0.015839740619561893,0.777064629567122,0.014124529601110911,0.8006681045954112,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,5,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.0,0,0.09187311334643139,0.09983071003367092,0.12678954724219893,0.02287596615249758,8.78186968838527,0.0009389671361502347
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.1,0,0.09352493401544665,0.09385728278189842,0.1250319110723255,0.024851472425637285,8.78186968838527,0.0009389671361502347
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.01,0,0.09188768546653528,0.09977672424026039,0.12782310200834845,0.021778893735789135,8.78186968838527,0.0009389671361502347
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.001,0,0.09129489430852916,0.10199163257212604,0.13023275290463307,0.019396601404397366,8.78186968838527,0.0018779342723004694
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.0001,0,0.05430044464113578,0.33139188848429635,0.08465624060237549,0.12954042770935958,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,10,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,1e-05,0,-0.046838136787631955,0.40221518269369694,0.08596333297550958,0.12370453113327871,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,10,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.0,0,0.24095548886991153,1.2336455286083516e-05,0.2615366215119702,1.9559319350366957e-06,8.78186968838527,0.0018779342723004694
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.1,0,0.23919448912860994,1.4336562236653235e-05,0.2513719850976682,4.9545571487755755e-06,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.01,0,0.23797481717026553,1.5898295299043328e-05,0.2569964208412633,2.97681542812133e-06,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.001,0,0.23972958263685948,1.3698381832585327e-05,0.2625151827537862,1.7848168646894033e-06,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.0001,0,0.24057783465278046,1.274166747667828e-05,0.2526296474613466,4.425685413761622e-06,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,15,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,1e-05,0,-0.0141368868100668,0.8004973759018624,0.04860600851039221,0.3846690462532154,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,15,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.0,0,0.32640097423210723,1.9807091237976884e-09,0.331273801888796,1.0990700692944823e-09,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.1,0,0.319461986097409,4.501294064108517e-09,0.33170710053967184,1.042462963247076e-09,8.78186968838527,0.004694835680751174
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.01,0,0.3339582782914927,7.90987467212605e-10,0.3439735319444308,2.2537387420543632e-10,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.001,0,0.35210428558926127,7.865791658477455e-11,0.357037369452025,4.0919440298914696e-11,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.0001,0,0.3536916519081132,6.381934791905932e-11,0.36028270625729847,2.6456295631776944e-11,8.78186968838527,0.0018779342723004694
iDnes.cz 100% Corpus,0,5,50,1,2,20,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,20,1e-05,0,-0.016903126576934616,0.7625317913483945,0.03225819495657122,0.5641072599109629,8.78186968838527,0.0018779342723004694
iDnes.cz 100% Corpus,0,5,50,1,2,20,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.0,0,0.38914616974791066,4.3782095945972573e-13,0.38479759732683827,8.337629779117776e-13,8.78186968838527,0.005633802816901409
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.1,0,0.37032247135581564,6.651084092425036e-12,0.3678125058733883,9.435442301294062e-12,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.01,0,0.38586933076510865,7.12001008939541e-13,0.38352340096237997,1.005152982779887e-12,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.01,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.001,0,0.38572095456037264,7.277589996088827e-13,0.38869638659772116,4.681911053327733e-13,8.78186968838527,0.0028169014084507044
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.0001,0,0.4206201332413598,3.08809041821196e-15,0.41751730656605107,5.152337775346023e-15,8.78186968838527,0.0018779342723004694
iDnes.cz 100% Corpus,0,5,50,1,2,25,0.0001,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,25,1e-05,0,0.039480058102372595,0.48021021169803096,0.12080441867724029,0.03021422483098971,8.78186968838527,0.006572769953051643
iDnes.cz 100% Corpus,0,5,50,1,2,25,1e-05,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,30,0.0,0,0.4072841249072217,2.6861278106284554e-14,0.4029539070746712,5.312170288618384e-14,8.78186968838527,0.004694835680751174
iDnes.cz 100% Corpus,0,5,50,1,2,30,0.0,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,50,1,2,30,0.1,0,0.409362221595806,1.9296253610989438e-14,0.4050371911729507,3.831172398892409e-14,8.78186968838527,0.003755868544600939
iDnes.cz 100% Corpus,0,5,50,1,2,30,0.1,1,0.06732101982097206,0.22831849098583565,0.07020300787706227,0.20897115725983376,8.78186968838527,0.0
