slug,score_tfidf_posts,score_tfidf_keywords,score_lda_posts,score_doc2vec_posts,rating_predicted,rating_actual
ubyla-voda-zastavte-tezbu-cesko-zene-polsko-k-soudu-kvuli-dolu-turow,0.50048828125,0.0,0.46480026841163635,0.2759022116661072,,0.0
spor-o-zamek-opocno-skoncil-dedicka-neuspela-u-soudu-ve-strasburku,0.50048828125,0.0,0.47141799330711365,0.3939805328845978,,0.0
dal-policistum-za-dvere-trhavinu-a-utekl-takto-amnestii-nemyslime-varuji,0.50048828125,0.0,0.48999178409576416,0.2528437674045563,,0.0
hostum-sumavskeho-hotelu-vozi-jidlo-roboticka-servirka-smeje-se-a-mluvi,0.50048828125,0.0,0.4898664653301239,0.2003861963748932,,0.0
greenpeace-obsadili-rypadlo-v-dole-turow-krade-cesku-vodu-tvrdi-aktiviste,0.50048828125,0.0,0.49216145277023315,0.2436692714691162,,0.0
nejvic-vina-proudi-do-ceska-od-madaru-v-obchodech-s-nemci-se-fixluje,0.50048828125,0.0,0.5055094361305237,0.2695223093032837,,0.0
cez-hleda-firmu-ktera-dokonci-horkovod-z-temelina-skluz-bude-az-dva-roky,0.50048828125,0.0,0.4870551824569702,0.3410967290401459,,0.0
moravskoslezskym-podnikatelem-roku-je-jaroslav-drahos-z-firmy-finidr,0.50048828125,0.0,0.5532516241073608,0.21725775301456451,,0.0
nestaci-test-ani-potvrzeni-pendleri-mnohdy-cekali-u-strazneho-zbytecne,0.5,0.0,0.4712662100791931,0.1888299286365509,,0.0
reality-show-na-plzensku-nizozemske-celebrity-soutezily-v-nevreni,0.5,0.0,0.5020988583564758,0.22899886965751648,,0.0
nejmensi-opice-v-zoo-rychle-pribiraji-brzy-budou-vazit-desitky-gramu,0.5,0.0,0.5597205758094788,0.2547251582145691,,0.0
opily-ridic-vlakal-hlidku-domu-a-pokusil-se-napit-alkoholu-pak-se-pral,0.5,0.0,0.5011769533157349,0.12627366185188293,,0.0
stamgasti-nechodi-do-hospod-a-kupuji-si-male-sudy-pivovary-musi-reagovat,0.5,0.0,0.5208897590637207,0.2137889564037323,,0.0
stovky-pamatek-v-brne-prisly-o-ochranu-politici-z-ods-uz-zadaji-o-demolici,0.5,0.0,0.522750973701477,0.21876445412635803,,0.0
nasilnik-osahaval-zeny-na-intimnich-mistech-usvedcila-jej-fotka,0.5,0.0,0.4883870780467987,0.31203243136405945,,0.0
kauza-stoka-dal-bobtna-nove-policie-stiha-pet-podnikatelu-a-jejich-firmy,0.5,0.0,0.46099698543548584,0.2370104193687439,,0.0
jihomoravskymi-podnikateli-roku-jsou-lubomir-a-juraj-sabatkovi-z-idea-statica,0.5,0.0,0.5117213726043701,0.28370195627212524,,0.0
vrchlabsky-urad-odlozil-pripad-klausovy-cesty-na-uzavrene-trutnovsko,0.5,0.0,0.4822441339492798,0.20568247139453888,,0.0
